ca.uz,217.107.34.50,False
cit.uz,80.80.208.8,True
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
ciar.uz,192.254.184.83,False
ciat.uz,74.220.207.163,False
cil.uz,62.209.128.102,True
cim.uz,74.208.221.152,False
cinema.uz,74.208.110.105,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
circus.uz,91.212.89.100,True
cirk.uz,91.212.89.100,True
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cisco.uz,72.163.4.154,False
cit.uz,80.80.208.8,True
citizen.uz,62.209.128.113,True
citrus.uz,62.209.128.112,True
city.uz,91.212.89.173,True
ck.uz,149.13.0.50,False
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
climbing.uz,82.215.71.202,True
cleaning.uz,91.212.89.68,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
cleaner.uz,31.170.165.103,False
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
cleaner.uz,31.170.165.103,False
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
club.uz,195.216.243.44,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
claas.uz,80.252.109.89,False
clariant.uz,193.110.85.100,False
clarks.uz,217.19.248.132,False
classic.uz,74.220.207.190,False
classified.uz,91.212.89.70,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaner.uz,31.170.165.103,False
cleaner.uz,31.170.165.103,False
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
cleaning.uz,91.212.89.68,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
clg.uz,80.80.208.8,True
climbing.uz,82.215.71.202,True
click.uz,217.29.117.233,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
clik.uz,217.29.117.233,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climat.uz,62.209.128.112,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
cloud.uz,91.212.89.68,True
clubber.uz,217.112.35.89,False
cls.uz,46.8.35.129,True
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
club.uz,195.216.243.44,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clublife.uz,217.112.35.89,False
cm.uz,91.212.89.10,True
cmex.uz,217.172.184.29,False
cmi.uz,178.63.4.166,False
cn.uz,64.150.184.252,False
cms.uz,195.158.12.76,True
cnn.uz,157.166.173.157,False
co.uz,217.160.92.99,False
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
combo.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
color.uz,80.80.208.8,True
comfy.uz,83.69.139.156,True
colors.uz,80.80.208.8,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
combo.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
consumer.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coal.uz,195.158.0.162,True
cobalt.uz,46.8.35.130,True
cobo.uz,91.212.89.234,True
cocacola.uz,217.29.118.183,True
coco.uz,46.8.35.129,True
cod.uz,91.212.89.157,True
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
code.uz,77.222.61.141,False
codex.uz,178.159.250.7,False
codemasters.uz,91.212.180.198,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
cofe.uz,178.63.4.166,False
col.uz,83.69.139.168,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colgate.uz,65.17.254.174,False
colibri.uz,162.243.56.113,False
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colop.uz,62.209.128.113,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colorit.uz,46.8.35.129,True
colortek.uz,209.126.240.42,False
colors.uz,80.80.208.8,True
comfy.uz,83.69.139.156,True
combo.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
comedy.uz,185.8.212.91,True
comfy.uz,83.69.139.156,True
comfy.uz,83.69.139.156,True
comix.uz,62.209.128.113,True
commerzbank.uz,5.9.18.110,False
commodum.uz,188.132.179.34,False
comnet.uz,91.196.76.5,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
compass.uz,46.165.194.87,False
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
compressor.uz,195.248.234.238,False
computerservice.uz,78.110.50.145,False
computerservice.uz,78.110.50.145,False
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
concept.uz,94.250.248.155,False
concert.uz,195.39.197.202,False
concord.uz,188.120.253.33,False
connect.uz,78.110.50.145,False
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
conservatory.uz,5.101.153.30,False
consolidator.uz,212.192.197.251,False
const.uz,178.63.52.250,False
construction.uz,83.125.22.186,False
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consul.uz,198.50.211.3,False
consumer.uz,91.212.89.100,True
consulting.uz,91.212.89.68,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
content.uz,77.221.140.35,False
continent.uz,31.28.24.138,False
contrast.uz,151.248.123.187,False
conventum.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cor.uz,66.240.194.139,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
core.uz,31.170.164.214,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.130.43,False
corp.uz,91.212.89.10,True
corso.uz,178.159.250.246,False
cosmetic.uz,198.199.98.167,False
cosmetics.uz,91.212.89.100,True
cosmetology.uz,83.69.139.168,True
council.uz,217.29.116.177,True
cover.uz,176.9.144.25,False
cp.uz,77.221.141.37,False
cph.uz,178.63.214.234,False
cpm.uz,81.95.237.17,True
cps.uz,83.221.178.224,True
cpeople.uz,46.8.35.129,True
cps.uz,83.221.178.224,True
cr.uz,74.208.44.190,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
craft.uz,217.29.118.180,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creador.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creditsuisse.uz,198.240.216.43,False
credit.uz,91.212.89.70,True
creo.uz,74.220.207.132,False
crocodile.uz,72.52.10.14,False
cron.uz,109.207.246.202,True
crss.uz,83.69.139.168,True
crrt.uz,91.212.89.100,True
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruise.uz,92.53.96.161,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
crystal.uz,62.209.128.102,True
crystal.uz,62.209.128.102,True
cst.uz,46.8.35.129,True
cs\b.uz,195.158.12.76,True
cs.uz,91.188.128.21,True
csb.uz,195.158.12.76,True
csca.uz,93.171.221.128,False
cst.uz,46.8.35.129,True
cstrike.uz,62.209.128.37,True
ctg.uz,83.69.139.151,True
ctrl.uz,188.127.239.142,False
ctrl.uz,188.127.239.142,False
cts.uz,46.165.211.167,False
ctg.uz,83.69.139.151,True
cto.uz,93.84.113.37,False
ctrl.uz,188.127.239.142,False
ctm.uz,176.57.210.35,False
ctrl.uz,188.127.239.142,False
cu.uz,77.221.141.36,False
cts.uz,46.165.211.167,False
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
cube.uz,66.96.147.120,False
cursor.uz,94.250.248.155,False
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
cusc.uz,137.117.84.54,False
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
cwt.uz,91.212.89.68,True
cwt.uz,91.212.89.68,True
cybersource.uz,69.58.186.114,False
cybersoft.uz,46.8.35.129,True
cybernet.uz,64.150.184.252,False
cz.uz,46.38.48.138,False
